ID,Station Name,Access,Owner,Last_Used,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode
155182,POTOMAC EDISON MIDDLETOWN,public,ChargePoint Network,2024-10-10,,,2.0,119 Washington St,Middletown,MD,21769
155183,POTOMAC EDISON MARC TRAIN,public,ChargePoint Network,2024-10-10,,,2.0,155 B and O Ave,Frederick,MD,21701
155229,BGE-Ripken Stadium,public,SHELL_RECHARGE,2024-10-10,2.0,,14.0,873 Long Dr,Aberdeen,MD,21001
155251,BGE-N Carroll Branch Library,public,SHELL_RECHARGE,2024-10-10,,,6.0,2255 Hanover Pike,Hampstead,MD,21074
155343,"BROOKCHARGE LB1A 25,27",public,ChargePoint Network,2024-10-10,,,1.0,655 New York Ave.,Washington,DC,20001
155592,Best Western Richmond City Gateway,public,Blink Network,2024-10-10,,,2.0,4303 Commerce Rd,Richmond,VA,23234
155887,DULLES GREENE STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,2150 Astoria Cir,Herndon,VA,20170
155888,"Walmart 3077 (Haymarket, VA)",public,Electrify America,2024-10-10,4.0,,,6530 Trading Square,Haymarket,VA,20169
156038,Capital One - C1,private,Non-Networked,2023-01-10,,,15.0,1600 Capital One Dr,McLean,VA,22102
156047,Rawlings Conservatory and Botanic Gardens,public,Non-Networked,2023-10-12,,,3.0,3100 Swann Dr,Baltimore,MD,21217
156086,JBG SMITH 220 20TH ST,public,ChargePoint Network,2024-10-10,,,2.0,220 20th Street,Arlington,VA,22202
156122,M&T Bank Stadium - Parking Lot C,public,Non-Networked,2023-09-14,,,2.0,1101 Russell St,Baltimore,MD,21230
156123,City of Hyattsville,public,Non-Networked,2023-09-14,2.0,,,4310 Gallatin St,Hyattsville,MD,20781
156124,Nanticoke River Discovery Center,public,Non-Networked,2021-09-10,4.0,,2.0,113 Old Ocean Gateway,Vienna,MD,21869
156159,BGE-HDG Park And Ride,public,SHELL_RECHARGE,2024-10-10,,,6.0,816 Otsego St,Havre de Grace,MD,21903
156160,BGE-HDG City Hall,public,SHELL_RECHARGE,2024-10-10,1.0,,4.0,711 Pennington Ave,Havre de Grace,MD,21078
156162,BGE-Veronica Center,public,SHELL_RECHARGE,2024-10-10,,,8.0,1707 Fallston Road,Fallston,MD,21047
156164,BGE-Harford County Govt,public,SHELL_RECHARGE,2024-10-10,2.0,,,220 S Main St,Belair,MD,21014
156168,"Clarksburg Premium Outlets (Clarksburg, MD)",public,Electrify America,2024-10-10,4.0,,,22705 Clarksburg Road,Clarksburg,MD,20841
156187,Town of Ocean City - Convention Center,public,Non-Networked,2022-11-10,2.0,,,4001 Coastal Hwy,Ocean City,MD,21842
156216,"Bowie Town Center (Bowie, MD)",public,Electrify America,2024-10-10,3.0,,1.0,15606 Emerald Way,Bowie,MD,20716
156254,"Hyatt Regency Chesapeake Bay Golf Resort, Spa And Marina",public,Non-Networked,2023-09-14,,,2.0,100 Heron Blvd,Cambridge,MD,21613
156255,Koons Clarksville Chevrolet Buick GMC,private,Non-Networked,2023-12-13,1.0,,,12421 Auto Dr,Clarksville,MD,21029
156256,Frederick Health Hospital,public,Non-Networked,2023-09-14,,,6.0,400 W 7th St,Frederick,MD,21701
156301,TRAINING CENTER VMDAEC,public,ChargePoint Network,2024-10-10,,,2.0,1293 Salem Church Rd,Palmyra,VA,22963
158474,Department of Environment,public,Blink Network,2024-10-10,,,2.0,1801 McCormick Drive,Upper Marlboro,MD,20774
158503,HQ Bowie,public,Blink Network,2024-10-10,,,6.0,4961 Tesla Dr,Bowie,MD,20715
158558,CC PROPERTIES 6 RIVERSIDE 3,public,ChargePoint Network,2024-10-10,,,2.0,6 Riverside Circle,Roanoke,VA,24016
158599,MWH LOT C1,public,ChargePoint Network,2024-10-10,,,2.0,1001 Sam Perry Blvd,Fredericksburg,VA,22401
158661,Bethesda Row,public,Blink Network,2024-10-10,,,1.0,4950 Elm Street,Bethesda,MD,20814
163348,Linganore Winecellars - Tesla Destination,public,Tesla Destination,2022-10-06,,,4.0,13601 Glissans Mill Rd,Mt Airy,MD,21771
163496,BOCC BOCC EV,public,ChargePoint Network,2024-10-10,,,2.0,2 E Main St,Berryville,VA,22630
163546,WEST HALF 2 & 3 WEST HALF EV 1,public,ChargePoint Network,2024-10-10,,,2.0,1201 Half St SE,Washington,DC,20003
163594,Element Fleet Management,private,Non-Networked,2023-01-10,,,3.0,940 Ridgebrook Rd,Sparks,MD,21152
163618,FOOD CITY FOOD CITY #858,public,ChargePoint Network,2024-10-10,,,2.0,1701 Tyler Ave,Radford,VA,24141
163621,BGE - Ascend One,public,SHELL_RECHARGE,2024-10-10,2.0,,6.0,8930 Stanford Blvd,Columbia,MD,21045
163628,"Walmart 5968 - Georgia Ave, DC",public,Electrify America,2024-10-10,3.0,,1.0,5929 Georgia Ave NW,Washington,DC,20011
163651,BGE-HCLS Glenwood,public,SHELL_RECHARGE,2024-10-10,1.0,,6.0,2350 Roxbury Mills Rd,Columbia,MD,21723
163714,LPC BALLSTON ONE,public,ChargePoint Network,2024-10-10,,,2.0,4601 Fairfax Dr,Arlington,VA,22203
163719,BGE-Finksburg Library,public,SHELL_RECHARGE,2024-10-10,1.0,,4.0,2265 Old Westminster Pike,Finksburg,MD,21048
163734,JUNIPER STATION 7,public,ChargePoint Network,2024-10-10,,,2.0,6000 Merriweather Dr,Columbia,MD,21044
163739,BGE-WSSC HQ,public,SHELL_RECHARGE,2024-10-10,,,4.0,14501 Sweitzer Lane,Laurel,MD,20707
163740,"Spotsylvania Towne Center (Spotsylvania, VA)",public,Electrify America,2024-10-10,4.0,,,137 Spotsylvania Mall Dr,Fredericksburg,VA,22407
163813,MWH LOT B1,public,ChargePoint Network,2024-10-10,,,2.0,2600 Mary Washington Blvd,Fredericksburg,VA,22401
163814,MWH LOT B2,public,ChargePoint Network,2024-10-10,,,2.0,1201 Sam Perry Blvd,Fredericksburg,VA,22401
163825,6116 Executive Blvd,public,Blink Network,2024-10-10,,,6.0,6116 Executive Boulevard,Rockville,MD,20852
163877,Sheetz - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,2016 S Main Street,Farmville,VA,23901
163878,Reston Station - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,1886 Metro Center Drive,Reston,VA,20190
163940,Home2Suites,public,EV Connect,2024-10-10,,,4.0,1701 Elton Rd,Silver Sping,MD,20903
163941,Electrify America HQ,public,EV Connect,2024-10-10,,,13.0,2003 Edmund Halley Drive,Reston,VA,20191
163995,Watkins Park,public,Non-Networked,2023-09-14,,,2.0,615 Center St,Mt. Airy,MD,21771
163996,Royal Farms - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,5360 Nottingham Drive,White Marsh,MD,21162
164008,Towson Town Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,825 Dulaney Valley Rd,Towson,MD,21204
164009,Towson Town Center E1 09-10,public,SHELL_RECHARGE,2024-10-10,,,2.0,825 Dulaney Valley Rd,Towson,MD,21204
164010,Towson Town Center Garage C,public,SHELL_RECHARGE,2024-10-10,,,2.0,825 Dulaney Valley Rd,Towson,MD,21204
164012,Spring Valley Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,4851 Massachusetts Ave,Washington,DC,20016
164061,PGC 9400 Peppercorn,public,Blink Network,2024-10-10,,,6.0,9400 Peppercorn Place,Upper Marlboro,MD,20774
164086,Reston Office,public,Electrify America,2024-10-10,4.0,,,2003 Edmund Halley Drive,Reston,VA,20191
164139,Whole Foods - DC,public,Blink Network,2024-10-10,,,2.0,965 Florida Ave NW,Washington,DC,20001
164188,Sport Chevrolet,public,Non-Networked,2023-12-13,,,5.0,3101 Automobile Blvd,Silver Spring,MD,20904
164246,BGE-HCLS Central,public,SHELL_RECHARGE,2024-10-10,,,6.0,10375 Little Patuxent Pkwy,Columbia,MD,21044
164251,Northwest Federal Credit Union,public,Blink Network,2024-10-10,,,2.0,220 Spring St,Herndon,VA,20170
164283,Royal Farms - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,25451 Lizzio Center Drive,South Riding,VA,20152
164284,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,465 Maple Avenue,Vienna,VA,22180
164492,MTA MARC BWI56,public,ChargePoint Network,2024-10-10,,,2.0,BWI Amtrak/MARC Station-7 Amtrak Way,BWI Airport,MD,21240
164537,"Target 1416 (Springfield, VA)",public,Electrify America,2024-10-10,3.0,,1.0,6600 Springfield Mall,Springfield,VA,22150
164718,JBG - The Foundry,public,Blink Network,2024-10-10,,,1.0,1055 Thomas Jefferson St NW,Washington,DC,20007
164765,20 M St. Parking,public,Blink Network,2024-10-10,,,1.0,20 M St. SE,Washington,DC,20003
164777,500 LEnfant Plaza,public,Blink Network,2024-10-10,,,4.0,500 L'Enfant Plaza SW,Washington,DC,20024
164780,Saul Centers,public,Blink Network,2024-10-10,,,11.0,750 N Glebe Rd,Arlington,VA,22203
164792,DC CORRIDOR BOX HILL DC 4,public,ChargePoint Network,2024-10-10,1.0,,,3491 Merchant Boulevard,Abingdon,MD,21009
165073,Pepco - 35th Street,public,SHELL_RECHARGE,2024-10-10,,,3.0,3526-A 35th Street,Mount Rainier,MD,20712
165149,The Gallery at Harborplace,public,SHELL_RECHARGE,2024-10-10,,,2.0,111 South Calvert Street,Baltimore,MD,21202
165150,Pike and Rose,public,SHELL_RECHARGE,2024-10-10,,,2.0,11580 Old Georgetown Road,North Bethesda,MD,20852
165204,CAPITAL ONE WCP2-VCS-009,public,ChargePoint Network,2024-10-10,,,2.0,15010 Capital One Dr,Henrico,VA,23238
165205,CAPITAL ONE KNL2-VCS-001,public,ChargePoint Network,2024-10-10,,,2.0,4871 Cox Road,Glen Allen,VA,23060
165516,"Sheetz 622 (Sterling, VA)",public,Electrify America,2024-10-10,4.0,,,45550 Dulles Plz,Sterling,VA,20166
165517,"Old Lee Hwy (Fairfax, VA)",public,Electrify America,2024-10-10,4.0,,,3251 Old Lee Hwy,Fairfax,VA,22030
165577,Royal Farms - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,7655 Ocean Gateway,Easton,MD,21601
165592,Dulles Airport,public,OpConnect,2024-10-10,,,14.0,44701 Propeller Ct,Dulles,VA,20166
165816,ALTRIA CRT 1 LEFT,public,ChargePoint Network,2024-10-10,,,2.0,600 E Jackson St,Richmond,VA,23219
165842,Elkridge Fire Station #1,public,Blink Network,2024-10-10,,,2.0,5700 Rowanberry Drive,Elkridge,MD,21075
166181,1906 STATION1,public,ChargePoint Network,2024-10-10,,,2.0,11389 Reston Station Blvd,Reston,VA,20190
166182,1906 STATION 2,public,ChargePoint Network,2024-10-10,,,2.0,1908 Reston Metro Plaza,Reston,VA,20190
166197,HHC COLUMBIA STATION 10,public,ChargePoint Network,2024-10-10,,,2.0,6100 Merriweather Dr,Columbia,MD,21044
166348,Hilton - Tru Ocean City,private,EV Connect,2020-10-09,,,3.0,3401 Coastal Hwy,Ocean City,MD,21842
166671,Liberty Mill - Building 2,public,EV Connect,2024-10-10,,,2.0,19550 Waters Road,Germantown,MD,20874
166735,Giant Food - Bay Ridge,public,SHELL_RECHARGE,2024-10-10,,,2.0,948 Bay Ridge Road,Annapolis,MD,21403
166736,Parkville Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,7709 Harford Road,Parkville,MD,21234
166737,The Mall in Columbia Bank of America,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166738,The Mall in Columbia Maple Garage Level 2,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166739,The Mall in Columbia Nordstrom,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166740,The Mall in Columbia Cheesecake Factory,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166741,The Mall in Columbia N Mall Entrance Macys,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166742,The Mall in Columbia Pine Garage Level 1,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166743,The Mall in Columbia South Entrance,public,SHELL_RECHARGE,2024-10-10,,,2.0,10300 Little Patuxent Parkway,Columbia,MD,21044
166744,Giant Food - Bureau,public,SHELL_RECHARGE,2024-10-10,,,2.0,46 Bureau Drive,Gaithersburg,MD,20878
166745,Giant Food - Hungerford,public,SHELL_RECHARGE,2024-10-10,,,2.0,625 Hungerford Drive,Rockville,MD,20850
166746,Potomac Village Safeway,public,SHELL_RECHARGE,2024-10-10,,,2.0,10100 River Road,Potomac,MD,20854
166747,Cascades Overlook,public,SHELL_RECHARGE,2024-10-10,,,2.0,21453 Epicerie Plaza,Sterling,VA,20164
166748,Belmont Chase Whole Foods,public,SHELL_RECHARGE,2024-10-10,,,2.0,19800-19890 Belmont Chase Dr,Ashburn,VA,20147
166749,Giant Food Ashburn Farm,public,SHELL_RECHARGE,2024-10-10,,,2.0,43330 Junction Plaza,Ashburn,VA,20147
166819,POTOMAC EDISON GARRETT COLLEGE,public,ChargePoint Network,2024-10-10,,,2.0,687 Mosser Rd,McHenry,MD,21541
166857,"Walmart 2295 - Richmond, VA",public,Electrify America,2024-10-10,8.0,,,7901 Brook Road,Richmond,VA,23227
166890,JBG - Central Place Office Tower - P4,public,Blink Network,2024-10-10,,,4.0,1201 Wilson Boulevard,Arlington,VA,22209
166891,JBG - Central Place Office Tower - P5,public,Blink Network,2024-10-10,,,4.0,1201 Wilson Boulevard,Arlington,VA,22209
166909,"Simon Arundel Mills (Hanover, MD)",public,Electrify America,2024-10-10,6.0,,,7000 ARUNDEL MILLS CIRCLE,Hanover,MD,21076
166917,POTOMAC EDISON ALLEGANY COLLEG,public,ChargePoint Network,2024-10-10,,,2.0,12401 Willowbrook Rd,Cumberland,MD,21502
166968,JBG 2101 L Street - B1,public,Blink Network,2024-10-10,,,1.0,2101 L Street,Washington,DC,20037
166969,Fenwyck Manor,public,Blink Network,2024-10-10,,,2.0,1805 Kerwyck Pl,Chesapeake,VA,23320
167002,HOWARD COUNTY BLANDAIR PARK 1,public,ChargePoint Network,2024-10-10,,,2.0,5685 Oakland Mills Rd,Columbia,MD,21045
167046,4040 WILSON SUB STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,4040 Wilson Blvd,Arlington,VA,22203
167049,"Sheetz 491 - Zion Crossroads, VA",public,Electrify America,2024-10-10,4.0,,,135 Market Street,Zion Crossroads,VA,22942
167056,Audi Richmond,public,Blink Network,2024-10-10,,,1.0,12592 Broad St Rd,Richmond,VA,23233
167117,Virginia International Raceway,public,Non-Networked,2023-01-10,,,2.0,1025 Raceplex Dr,Alton,VA,24520
167146,Walmart 2805 Emporia,public,Electrify America,2024-10-10,4.0,,,303 Market Drive,Emporia,VA,28347
167152,DPL - Salisbury Lot 15,public,SHELL_RECHARGE,2024-10-10,,,4.0,218 W Main St,Salisbury,MD,21801
167157,WATERMARK DC STATION 3,public,ChargePoint Network,2024-10-10,,,2.0,1900 Half St SW,Washington,DC,20593
167186,BGE Aquatic Center,public,SHELL_RECHARGE,2024-10-10,2.0,,4.0,7888 Crain Highway,Glen Burnie,MD,21061
167209,HARBORPARK HPG STATION 6,public,ChargePoint Network,2024-10-10,,,2.0,55 Market Place,Baltimore,MD,21202
167210,HARBORPARK HPG STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,55 Market Place,Baltimore,MD,21202
167247,Common Market Co-op 7th Street,public,Blink Network,2024-10-10,,,2.0,927 West 7th Street,Frederick,MD,21701
167266,DPL - Betterton Town Hall,public,SHELL_RECHARGE,2024-10-10,,,2.0,100 Main Street,Betterton,MD,21610
167290,Montrose Crossing Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,12051 Rockville Pike,Rockville,MD,20852
167291,Giant Food - Town and Country,public,SHELL_RECHARGE,2024-10-10,,,2.0,35 Town and Country Dr,Falmouth,VA,22405
167292,Rivanna Ridge Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,1900 Abbey Road,Charlottesville,VA,22911
167490,HOWARD COUNTY BLANDAIR PARK 2,public,ChargePoint Network,2024-10-10,,,2.0,5653 Oakland Mills Rd,Columbia,MD,21045
167503,"Walmart 2438 - Stafford, VA",public,Electrify America,2024-10-10,10.0,,,217 Garrisonville Rd,Stafford,VA,23602
167576,Canton Crossing - Tesla Supercharger,public,Tesla,2024-07-01,12.0,,,3501 Boston Street,Baltimore,MD,21224
167597,"Walmart 2009 - Abingdon, MD",public,Electrify America,2024-10-10,8.0,,,401 Constant Friendship Blvd.,Abingdon,MD,21009
167608,Frederick,public,Blink Network,2024-10-10,,,1.0,5273 Buckeystown Pike,Frederick,MD,21703
167679,"Walmart 5969 - Chantilly, VA",public,Electrify America,2024-10-10,4.0,,,4368 Chantilly Shopping Center Chantilly,Chantilly,VA,20151
167757,BGE - Hampstead,public,SHELL_RECHARGE,2024-10-10,,,4.0,4001 Houck Ave,Hampstead,MD,21074
167874,City Center Hines,public,Blink Network,2024-10-10,,,20.0,870 9th Street Northwest,Washington,DC,20001
167891,"Sheetz 197 - Stephens City, VA",public,Electrify America,2024-10-10,4.0,,,747 Fairfax Street,Stephens City,VA,22655
167892,"Walmart 1344 - Staunton, VA",public,Electrify America,2024-10-10,4.0,,,1028 Richmond Ave C,Staunton,VA,24401
167941,Westfield Annapolis Mall,public,SHELL_RECHARGE,2024-10-10,,,2.0,2002 Annapolis Mall,Annapolis,MD,21401
167944,Giant Food - Leaman Farm,public,SHELL_RECHARGE,2024-10-10,,,2.0,18331 Leaman Farm Road,Germantown,MD,20874
167945,Giant Food - Gaithersburg MD,public,SHELL_RECHARGE,2024-10-10,,,2.0,20044 Goshen Road,Gaithersburg,MD,20879
167946,Tivoli Square,public,SHELL_RECHARGE,2024-10-10,,,2.0,"1345 Park Rd NW, Tivoli Square,",Washington,DC,20010
167949,Marine Corps Community Services Quantico,public,SHELL_RECHARGE,2024-10-10,,,4.0,4806 Russell Road,Quantico,VA,22134
168007,"Sheetz 407 (Wytheville, VA)",public,Electrify America,2024-10-10,4.0,,,1340 North Fourth Street,Wytheville,VA,24382
168020,Windridge Vineyard,public,Blink Network,2024-10-10,,,2.0,15700 Darnestown Rd,Darnestown,MD,20874
168140,BGE WORKPLACE PARRY HALL BGE,public,ChargePoint Network,2024-10-10,,,2.0,9701 Belair Rd,Nottingham,MD,21236
168255,M FIRST STATION #1,public,ChargePoint Network,2024-10-10,,,2.0,1000 First St SE,Washington,DC,20003
168283,Owen Brown Village Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,7200 Cradlerock Way,Columbia,MD,21045
168285,Flower Hill Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,18250 Flower Hill Way,Gaithersburg,MD,20879
168286,National Landing,public,SHELL_RECHARGE,2024-10-10,,,2.0,2345 Crystal Drive,Arlington,VA,22202
168327,THE HOMESTEAD STATION 2,public,ChargePoint Network,2024-10-10,,,2.0,2209 W Rogers Ave,Baltimore,MD,21209
168334,WFA STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,3245 S Main St,Harrisonburg,VA,22801
168337,"Walmart 5228 - Columbia, MD",public,Electrify America,2024-10-10,10.0,,,6405 Dobbin Road,Columbia,MD,21045
168471,POTOMAC EDISON KEEDYSVILLE,public,ChargePoint Network,2024-10-10,,,2.0,22 Taylor Dr,Keedysville,MD,21756
168472,POTOMAC EDISON BOONSBORO,public,ChargePoint Network,2024-10-10,,,2.0,15 N Main St,Boonsboro,MD,21713
168478,CIRC STATION 2,public,ChargePoint Network,2024-10-10,,,2.0,507 Stuart Cir,Richmond,VA,23220
168484,BGE-Glen Burnie Garage,public,SHELL_RECHARGE,2024-10-10,1.0,,6.0,7480 Baltimore Annapolis Blvd,Glen Burnie,MD,21061
168490,"Walmart 2647 - Woodstock, VA",public,Electrify America,2024-10-10,4.0,,,461 W. Reservoir Road,Woodstock,VA,22664
168623,Best Western Plus Inn At Valley View - Tesla Destination,public,Tesla Destination,2022-10-06,,,6.0,5050 Valley View Blvd NW,Roanoke,VA,24012
168662,Captain George's Seafood Restaurant - Tesla Destination,public,Tesla Destination,2022-10-06,,,2.0,1956 Laskin Rd,Virginia Beach,VA,23454
168807,Greenmount Bowl - Tesla Destination,public,Tesla Destination,2022-10-06,,,2.0,1625 N Main St,Hampstead,MD,21074
168893,John Hopkins University - Tesla Destination,public,Tesla Destination,2022-10-06,,,11.0,3101 Wyman Park Dr,Baltimore,MD,21218
168912,Kitty Knight - Tesla Destination,public,Tesla Destination,2022-10-06,,,2.0,14028 Augustine Herman Hwy,Georgetown,MD,21930
169021,Peninsula Town Center - Tesla Destination,public,Tesla Destination,2022-10-06,,,24.0,1600 Merchant Lane,Hampton,VA,23666
169165,Thatch Winery - Tesla Destination,public,Tesla Destination,2022-10-06,,,4.0,1650 Harris Creek Rd,Charlottesville,VA,22902
169189,"The Residences at the Ritz-Carlton, Washington D.C. - Tesla Destination",public,Tesla Destination,2022-10-06,,,1.0,1111 23rd St,Washington,DC,20037
169198,"The Ritz-Carlton, Georgetown - Tesla Destination",public,Tesla Destination,2022-10-06,,,2.0,3100 South Street NW,Washington,DC,20007
169216,Town of Centreville - Tesla Destination,public,Tesla Destination,2022-10-06,,,3.0,101 Lawyers Row,Centreville,MD,21617
169227,Two Wisconsin Circle - Tesla Destination,public,Tesla Destination,2022-10-06,,,1.0,2 Wisconsin Cir,Chevy Chase,MD,20815
169255,Washington College - Tesla Destination,public,Tesla Destination,2022-10-06,,,4.0,300 Washington Avenue,Chestertown,MD,21620
169262,Westfield Annapolis - Nordstroms Parking - Tesla Destination,public,Tesla Destination,2022-10-06,,,4.0,2002 Annapolis Mall Rd,Annapolis,MD,21401
169320,"BP - Clear Spring, MD",public,Non-Networked,2023-12-13,4.0,,,12911 Clear Spring Rd,Clear Spring,MD,21722
