ID,Fuel Type Code,Station Name,Street Address,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code
357,ELEC,City of Danville - Farmers' Market,629 Craghead St,VA,Danville,6/1/2018,24541,J1772,Free,36.584304,-79.385308,public
362,ELEC,Eastern Mennonite University - Hartzler Library,1160 Park Rd,VA,Harrisonburg,1/1/2019,22802,J1772,Free,38.469859,-78.87888,public
365,ELEC,Crystal City Shops,2345 Crystal Dr,VA,Arlington,12/31/2014,22202,J1772,Free; parking fee,38.85334,-77.0493,public
368,ELEC,Shenandoah University - Wilkins Athletics & Events Center Parking,1188 Ralph Shockey Dr,VA,Winchester,7/10/2018,22602,J1772 TESLA,Free,39.167803,-78.152172,public
372,ELEC,Classic Kitchen and Bath,1930 Deyerle Ave,VA,Harrisonburg,9/15/2018,22801,J1772,Free,38.428265,-78.850296,public
373,ELEC,Shenandoah University - Brandt Student Center,703 University Dr,VA,Winchester,10/21/2018,22601,J1772 TESLA,Free,39.167978,-78.157785,public
374,ELEC,Tru by Hilton,120 Crossing Way,VA,Staunton,12/11/2018,24401,J1772 TESLA,Free for guests,38.131118,-79.036863,public
376,ELEC,Richmond Spine Interventions,14404 Sommerville Ct,VA,Midlothian,11/1/2017,23113,J1772,Free,37.509413,-77.674511,public
386,ELEC,The Row at GreenGate - Tesla Destination,12201 W Broad St,VA,Glen Allen,10/10/2018,23233,J1772 TESLA,Free,37.658065,-77.636195,public
387,ELEC,Tysons Corner - Tesla Destination,1961 Chain Bridge Rd,VA,McClean,4/12/2018,22102,TESLA,Free,38.916486,-77.22108,public
394,ELEC,Two Liberty Center - Tesla Destination,4075 Wilson Blvd,VA,Arlington,5/13/2019,22203,J1772 TESLA,Free,38.880383,-77.108511,public
395,ELEC,Village at Leesburg,1503 Dodona Terrace SE,VA,Leesburg,7/19/2019,20175,J1772,Free,39.091422,-77.525656,public
396,ELEC,1701 Duke Street - Tesla Destination,1701 Duke St,VA,Alexandria,4/4/2019,22314,J1772 TESLA,Free,38.805082,-77.0596,public
397,ELEC,1320 N Courthouse Garage - Tesla Destination,1320 N Courthouse Rd,VA,Arlington,4/12/2019,22201,J1772 TESLA,Free,38.8887622,-77.0842467,public
398,ELEC,Clarendon Square - Tesla Destination,3033 Wilson Blvd,VA,Arlington,4/5/2019,22201,J1772 TESLA,Free,38.8882,-77.094484,public
399,ELEC,Tabb Library,100 Long Green Blvd,VA,Yorktown,8/1/2019,23693,J1772,Free,37.113565,-76.445837,public
412,ELEC,Nokes Plaza,21305 Windmill Parc Drive,VA,Sterling,4/26/2016,20166,J1772,"$1.00/Hr Parking Fee , $0.25/kWh Energy Fee",39.0264789,-77.4179548,public
413,ELEC,Atlantic Corporate Park,45600 Woodland Rd,VA,Sterling,7/3/2019,20166,J1772,FREE,39.0209863,-77.4240542,public
414,ELEC,One Courthouse Metro,2200 Wilson Blvd,VA,Arlington,4/1/2016,22201,J1772,FREE,38.89117283,-77.08604129,public
415,ELEC,Reston Town Center - Purple Garage,11951 Freedom Drive,VA,Reston,12/2/2015,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.95972241,-77.3594275,public
416,ELEC,Reston Town Center - Orange Garage,11955 Democracy Drive,VA,Reston,4/11/2015,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9573635,-77.35888735,public
417,ELEC,Signature,11850 Freedom Drive,VA,Reston,3/7/2018,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9589315,-77.3556958,public
418,ELEC,Electrify America Reston Site,2003 Edmund Halley Drive,VA,Reston,9/8/2017,20191,J1772,$0.00-$1.80/Hr Variable Parking Fee,38.9513071,-77.3593733,public
419,ELEC,531701  Valo Park,7950 Jones Branch Drive,VA,McLean,5/18/2018,22107,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.9316133,-77.2192237,public
420,ELEC,6862 Elm St Offices and Signet Condos Garage,6900 Fleetwood Road,VA,McLean,8/8/2018,22101,J1772,FREE,38.9379928,-77.1809713,public
421,ELEC,8150 Leesburg Pike,"8150 Leesburg Pike, Suite 1100",VA,Vienna,7/18/2014,22182,J1772,$0.50-$1.00/Hr Variable Parking Fee,38.9164397,-77.2267097,public
422,ELEC,"Walgreens - Vienna, VA #13589",225 Maple Avenue,VA,Vienna,5/24/2019,22180,J1772,$2.00/Hr Parking Fee,38.903723,-77.261365,public
423,ELEC,"Walgreens - Fairfax, VA #11927",3050-A Nutley Street,VA,Fairfax,11/21/2011,22031,J1772,$2.00/Hr Parking Fee,38.8715587,-77.2634002,public
424,ELEC,Halstead Square,2750 Gallows Road,VA,Vienna,7/21/2011,22180,J1772,FREE,38.8786822,-77.228186,public
425,ELEC,Homewood Suites Arlington Rosslyn Key Bridge,1900 N Quinn St,VA,Arlington,3/19/2016,22209,J1772,FREE,38.8970405,-77.078841,public
426,ELEC,Westview at Ballston Metro,1001 N. Vermont Street,VA,Arlington,3/21/2016,22201,J1772,FREE,38.8828742,-77.1143324,public
427,ELEC,531703  4100 N Fairfax,4100 Fairfax Drive,VA,Arlington,5/18/2018,22203,J1772,FREE,38.8820376,-77.1097729,public
428,ELEC,"ML Jefferson Garage, LLC c/o LPC",1401 South Clark Street,VA,Arlington,5/28/2014,22202,J1772,FREE,38.8609965,-77.0508501,public
429,ELEC,Canal Center Plaza,44 Canal Center Plaza,VA,Alexandria,5/23/2016,22315,J1772,FREE,38.814272,-77.038576,public
430,ELEC,The Kingsley,500 Madison ST,VA,Alexandria,4/4/2016,22314,J1772,FREE,38.8124511,-77.043643,public
431,ELEC,The Oronoco Condominium,601 North Fairfax Street,VA,Alexandria,9/27/2018,22314,J1772,$0.12/kWh Energy Fee,38.8108276,-77.0407047,public
432,ELEC,The Thornton,751 Thornton Way,VA,Alexandria,12/4/2017,22314,J1772,FREE,38.792609,-77.0506936,public
433,ELEC,Beacon Hill Apartments,3100 Southgate Drive,VA,Alexandria,10/2/2015,22306,J1772,$1.50/Hr Parking Fee,38.7748131,-77.0849061,public
434,ELEC,Crest Condo,6107 Fairview Farm Dr,VA,Alexandria,11/6/2018,22315,J1772,"$0.00-$1.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",38.7575167,-77.1312586,public
435,ELEC,"Walgreens - Alexandria, VA #10233",7629 Richmond Highway,VA,Alexandria,11/19/2011,22306,J1772,$2.00/Hr Parking Fee,38.750221,-77.082531,public
436,ELEC,City of Williamsburg,401 Lafayette St,VA,Williamsburg,4/20/2015,23185,J1772,FREE,37.2758523,-76.7093882,public
437,ELEC,City Center Mariners Row Garage,761 Mariners Row,VA,Newport News,3/31/2014,23606,J1772,FREE,37.0862236,-76.4710503,public
444,ELEC,Central Place Residences - B1 - Orange Section,1800 N. Lynn Street,VA,Arlington,12/11/2019,22209,J1772,Free,38.8969,-77.071308,public
445,ELEC,Central Place Residences - B2 - Orange Section,1800 N. Lynn Street,VA,Arlington,12/12/2019,22209,J1772,Free,38.8969,-77.071119,public
448,ELEC,York Street Garage - Tesla Destination,215 West York St,VA,Norfolk,8/21/2019,23510,J1772 TESLA,Free,36.853232,-76.291144,public
449,ELEC,Fountain Park Garage - Tesla Destination,130 Bank St,VA,Norfolk,8/28/2019,23510,J1772 TESLA,Free,36.846568,-76.289277,public
450,ELEC,Garage at The Main Hotel - Tesla Destination,100 E Main St,VA,Norfolk,7/8/2019,23510,J1772 TESLA,Free,36.846457,-76.292117,public
451,ELEC,The Omni Homestead Resort - Tesla Destination,7696 Sam Snead Hwy,VA,Hot Springs,7/25/2019,24445,TESLA,Free,37.997323,-79.830561,public
452,ELEC,"Off the Grid  -  Cafe, Market, Farm - Tesla Destination",11692 Lee Hwy,VA,Sperryville,4/10/2019,22740,TESLA,Free,38.650846,-78.255126,public
453,ELEC,Brydgeworks Glass - Tesla Destination,3315 Harpine Hwy,VA,Harrisonburg,4/24/2019,22802,TESLA,Free,38.503166,-78.871503,public
454,ELEC,Prince George Street Parking Garage - Tesla Destination,230 N Henry St,VA,Williamsburg,4/25/2019,23185,TESLA,Free,37.2728516,-76.7068241,public
455,ELEC,Quarterpath Park Rec Center - Tesla Destination,202 Quarterpath Rd,VA,Williamsburg,4/15/2019,23185,J1772 TESLA,Free,37.2638377,-76.6829495,public
456,ELEC,Kiwanis Park - Tesla Destination,125 Longhill Park,VA,Williamsburg,4/16/2019,23185,J1772 TESLA,Free,37.2921264,-76.7288787,public
457,ELEC,Town Point Garage - Tesla Destination,110 W Main St,VA,Norfolk,3/27/2019,23510,J1772 TESLA,Free,36.846994,-76.2929053,public
458,ELEC,Bank Street Garage - Tesla Destination,440 Monticello Ave,VA,Norfolk,3/27/2019,23510,J1772 TESLA,Free,36.8512853,-76.2877562,public
459,ELEC,Oakhurst Inn - Tesla Destination,100 Oakhurst Cir,VA,Charlottesville,6/10/2019,22903,TESLA,Free,38.031897,-78.506854,public
460,ELEC,MacArthur Center South Garage - Tesla Destination,500 City Hall Ave,VA,Norfolk,3/27/2019,23510,J1772 TESLA,Free,36.848262,-76.287787,public
461,ELEC,Waterside Garage - Tesla Destination,50 Martins Ln,VA,Norfolk,4/1/2019,23510,J1772 TESLA,Free,36.845252,-76.2908056,public
462,ELEC,Central Place Office - B1 - Gray Section,1800 N. Lynn Street,VA,Arlington,12/27/2019,22209,J1772,Free,38.895493,-77.071236,public
483,ELEC,"Smith Point Marina, Inc",989 Smith Point Rd,VA,Reedville,1/3/2020,22539,NEMA1450,$10 per session,37.88372527,-76.25122568,public
484,ELEC,Pentagon Row,1101 S Joyce Street,VA,Arlington,1/29/2020,22202,J1772,Free,38.864189,-77.063009,public
485,ELEC,Whole Foods - Richmond,2024 West Broad Street,VA,Richmond,1/29/2020,23220,J1772,Free,37.558165,-77.461716,public
491,ELEC,Best Western Richmond City Gateway,4303 Commerce Rd,VA,Richmond,9/18/2019,23234,J1772,$2.00/kWh Energy Fee,37.4661401,-77.4290942,public
509,ELEC,Northwest Federal Credit Union,220 Spring St,VA,Herndon,7/16/2020,20170,J1772,Free,38.960833,-77.374444,public
513,ELEC,Saul Centers,750 N Glebe Rd,VA,Arlington,3/23/2020,22203,J1772,Free,38.8794,-77.1146,public
526,ELEC,JBG - Central Place Office Tower - P4,1201 Wilson Boulevard,VA,Arlington,1/2/2020,22209,J1772,Free,38.895418,-77.071232,public
527,ELEC,JBG - Central Place Office Tower - P5,1201 Wilson Boulevard,VA,Arlington,1/3/2020,22209,J1772,Free,38.895331,-77.071225,public
528,ELEC,Fenwyck Manor,1805 Kerwyck Pl,VA,Chesapeake,9/22/2020,23320,J1772,FREE,36.787583,-76.216407,public
531,ELEC,Audi Richmond,12592 Broad St Rd,VA,Richmond,9/25/2020,23233,J1772,Free,37.664416,-77.653313,public
546,ELEC,Best Western Plus Inn At Valley View - Tesla Destination,5050 Valley View Blvd NW,VA,Roanoke,12/5/2017,24012,J1772 TESLA,Free,37.309133,-79.97091,public
547,ELEC,Captain George's Seafood Restaurant - Tesla Destination,1956 Laskin Rd,VA,Virginia Beach,5/1/2017,23454,TESLA,Free,36.847635,-76.035971,public
548,ELEC,Peninsula Town Center - Tesla Destination,1600 Merchant Lane,VA,Hampton,10/12/2018,23666,J1772 TESLA,Free,37.045567,-76.393371,public
549,ELEC,Thatch Winery - Tesla Destination,1650 Harris Creek Rd,VA,Charlottesville,10/4/2019,22902,TESLA,Free,37.892855,-78.556809,public
550,ELEC,Discovery Square Apartments,13720 Atlantis St,VA,Herndon,11/20/2020,20121,J1772,FREE,38.9179052,-77.420465,public
552,ELEC,Cedar Run Brewery,12801 Hazelwood Drive,VA,Nokesville,11/11/2020,20181,J1772,"$1.50/Hr Parking Fee , $0.25/kWh Energy Fee",38.6452523,-77.5769484,public
555,ELEC,City of Fairfax Old Town Hall,3999 University Drive,VA,Fairfax,5/26/2020,22030,J1772,FREE,38.8461467,-77.3051157,public
556,ELEC,City of Fairfax City Hall,10455 Armstrong Street,VA,Fairfax,5/26/2020,22030,J1772,FREE,38.8407875,-77.3082469,public
564,ELEC,"Downtown Parking Lot - Woodstock, VA",118 S Church St,VA,Woodstock,12/21/2020,22664,J1772 TESLA,Free,38.881153,-78.504715,public
565,ELEC,Regatta Point YC,137 Neptune Lane,VA,Deltaville,12/14/2020,23043,J1772,"$0.90-$1.75/Hr Variable Parking Fee, $0.20/kWh Energy Fee",37.5595246,-76.3123021,public
568,ELEC,Ramada Strasburg,21 Signal Knob Dr,VA,Strasburg,1/9/2021,22657,J1772,Free,39.00027084,-78.34512329,public
571,ELEC,Monroe Gates Apartments,200 South Mallory Street,VA,Hampton,9/11/2020,23669,J1772,$0.00-$5.00/Hr Variable Parking Fee,37.0177916,-76.3235373,public
635,ELEC,Tysons II,1650 Tysons Boulevard,VA,Tysons Corner,1/27/2021,22102,J1772,Free,38.926252,-77.22387,public
638,ELEC,Publix #1588,3535 Ellwood Ave,VA,Richmond,12/9/2020,23221,J1772,"Free, only while shopping in Publix",37.5569,-77.48806,public
641,ELEC,OAKTON,White Granite Dr and Chain Bridge Rd,VA,Oakton,1/15/2021,22124,J1772,Free,38.874505,-77.305996,private
642,ELEC,VIENNA MO,145 Church St NW,VA,Vienna,1/15/2021,22180,J1772,Free,38.90083,-77.268148,private
656,ELEC,PTO,551 John Carlyle St,VA,Alexandria,1/15/2021,22314,NEMA515,Free,38.801445,-77.062383,private
657,ELEC,FHWA - Turner Fairbanks Highway Research Center,6300 Georgetown Pike,VA,McLean,1/15/2021,22101,NEMA515,Free,38.946159,-77.157015,private
658,ELEC,Building 201 parking lot - Richmond VA,G Rd,VA,Richmond,1/15/2021,99354,NEMA515,$0.13 per kWh,37.41422,-77.44757,private
659,ELEC,Building 32 - Richmond VA,G Rd,VA,Richmond,1/15/2021,99354,NEMA515,$0.13 per kWh,37.41422,-77.44749,private
660,ELEC,Building 85 - Richmond VA,G Rd,VA,Richmond,1/15/2021,99354,NEMA515,$0.13 per kWh,37.41422,-77.44747,private
661,ELEC,VISN 6/SALEM VAMC,1970 Roanoke Blvd,VA,Salem,1/15/2021,24153,NEMA515,$0.13 per kWh,37.276102,-80.023684,private
668,ELEC,Building 80 - Richmond VA,G Rd,VA,Richmond,1/15/2021,99354,NEMA515,$0.13 per kWh,37.41422,-77.44747,private
669,ELEC,Langley Research Center,11 Wythe Creek Rd,VA,Hampton,1/15/2021,23666,NEMA515,Free,37.095012,-76.392614,private
670,ELEC,NNS Norfolk Naval Shipyard,59 Warrenton St,VA,Portsmouth,1/15/2021,23709,NEMA515,Free,38.713452,-77.795271,private
671,ELEC,NAVSTA Norfolk,3rd Ave,VA,Norfolk,1/15/2021,23511,NEMA515,Free,36.94416,-76.299292,private
694,ELEC,The Point at Dunn Loring,2677 Avenir Place,VA,Vienna,1/10/2012,22180,J1772,FREE,38.8812448,-77.2292084,public
700,ELEC,1812 N Moore,1812 N Moore Street,VA,Arlington,11/21/2019,22209,J1772,FREE,38.8963347,-77.0721839,public
707,ELEC,Virginia Museum of Transportation,303 Norfolk Avenue SW,VA,Roanoke,5/3/2021,24016,J1772,Free,37.27289,-79.946207,public
724,ELEC,Hilton Crystal City at Washington Reagan National Airport,2399 Jefferson Davis Highway,VA,Arlington,6/16/2021,22202,J1772,Free,38.852599,-77.052326,public
733,ELEC,Livingston Apartments Flats,15560 Cosby Road,VA,Chesterfield,7/1/2021,23832,J1772,Free,37.402023,-77.710973,public
738,ELEC,Bayside Ford,16057 James Madison Pkwy,VA,King George,7/9/2021,22485,J1772,Free,38.193263,-77.180332,public
739,ELEC,11480 Commerce Park DR,11480 Commerce Park Drive,VA,Reston,7/6/2015,20191,J1772,FREE,38.9470139,-77.3425824,public
740,ELEC,3101 Wilson BLVD,3101 Wilson Boulevard,VA,Arlington,2/2/2012,22201,J1772,FREE,38.8876531,-77.0954574,public
747,ELEC,Valo Park,7950 Jones Branch Drive,VA,McLean,9/2/2021,22107,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.9323022,-77.2189651,public
748,ELEC,Fairfield Crossing Apartments,7703 Lee Highway,VA,Falls Church,9/2/2021,22042,J1772,$1.50/Hr Parking Fee,38.8746418,-77.2100421,public
749,ELEC,Union on Queen Garage,1515 N Queen St,VA,Arlington,1/29/2016,22209,J1772,FREE,38.8915,-77.0766826,public
750,ELEC,The View,4000 Wilson Blvd.,VA,Arlington,9/2/2021,22203,J1772,FREE,38.8794876,-77.107941,public
751,ELEC,Heritage Center,7619 Little River Turnpike,VA,Annandale,8/9/2017,22003,J1772,FREE,38.8315179,-77.2098419,public
752,ELEC,Riverside Clubhouse,14120 Big Crest Lane,VA,Woodbridge,5/14/2020,22191,J1772,$1.00/Hr Parking Fee,38.6109724,-77.2572672,public
753,ELEC,GLTC Transfer Center,800 Kemper Street,VA,Lynchburg,4/21/2014,24501,J1772,$0.86/kWh Energy Fee,37.407649,-79.15707,public
756,ELEC,Two Discovery Square,12012 Sunset Hills Road,VA,Reston,3/29/2019,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9560719,-77.3578354,public
757,ELEC,Overlook One and Overlook Two,12011 Sunset Hills Road,VA,Reston,3/19/2020,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9544612,-77.3574295,public
758,ELEC,Asurion,22894 Pacific Boulevard,VA,Sterling,10/31/2018,20166,J1772,FREE,38.9820621,-77.4340704,public
759,ELEC,Mom's Organic Market - Alexandria,3131 Mount Vernon Avenue,VA,Alexandria,11/20/2014,22305,J1772,FREE,38.8340242,-77.0598434,public
760,ELEC,City Center Merchants Walk Garage,11860 Merchants Walk,VA,Newport News,3/31/2014,23606,J1772,FREE,37.087066,-76.475128,public
761,ELEC,One Discovery Square,12010 Sunset Hills Road,VA,Reston,9/6/2021,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9560074,-77.3563771,public
762,ELEC,Reston Corner 1,12001 Sunrise Valley Dr,VA,Reston,2/25/2019,20191,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$0.15/kWh Variable Energy Fee",38.9457189,-77.360576,public
763,ELEC,1908 Reston Metro Plaza,1908 Reston Metro Plaza,VA,Reston,3/19/2019,20190,J1772,FREE,38.9487968,-77.3390828,public
764,ELEC,Washington Lee Apts,12202 2nd Street North,VA,Arlington,11/25/2020,22201,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",38.876188,-77.0922779,public
765,ELEC,City Center Fountain Way Garage,11805 Fountain Way,VA,Newport News,2/16/2012,23606,J1772,FREE,37.0853249,-76.4729336,public
766,ELEC,Riverfront Plaza,901 East Byrd Street,VA,Richmond,1/24/2018,23219,J1772,FREE,37.5353599,-77.4387881,public
767,ELEC,Reston Town Center - Green Garage,11922 Freedom Drive,VA,Reston,12/28/2020,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9599591,-77.3576877,public
768,ELEC,"R.E. Lee Properties, LLC",30 South Main Street,VA,Lexington,5/14/2014,24450,J1772,$3.00-$10.00/Hr Variable Parking Fee,37.784295,-79.442237,public
769,ELEC,Premier Tech Center,2810 North Parham Road,VA,Richmond,5/16/2014,23294,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.10-$0.12/kWh Variable Energy Fee",37.6276096,-77.5499941,public
770,ELEC,Arboretum III,"300 Arboretum Place, Suite 330",VA,Richmond,6/23/2014,23236,J1772,$0.00-$3.00/Hr Variable Parking Fee,37.4934172,-77.5657692,public
771,ELEC,Nouvelle,7911 Westpark DR,VA,McLean,1/9/2014,22102,J1772,FREE,38.9244763,-77.2189972,public
772,ELEC,The Concord,2600 Crystal Drive,VA,Arlington,11/15/2019,22202,J1772,$0.00-$0.50/Hr Variable Parking Fee,38.8493185,-77.0509999,public
773,ELEC,Ferguson Center Parking Deck,1 Avenue of the Arts,VA,Newport News,6/6/2018,23606,J1772,FREE,37.0642505,-76.4936074,public
775,ELEC,Merck & Co Inc,2778 S E Side Hwy,VA,Elkton,8/14/2021,22827,J1772,FREE,38.38361005,-78.65605383,private
783,ELEC,2300 Wilson Blvd - 93613,2300 Wilson Boulevard,VA,Arlington,1/9/2019,22201,J1772,FREE,38.8904702,-77.0872272,public
785,ELEC,The Jamestown Apartment Flats,500 W 14th Street,VA,Richmond,9/28/2021,23224,J1772,Free,37.52423677,-77.4499194,public
793,ELEC,Parking Level One,1011 Sunsethills Road,VA,Reston,7/22/2019,20190,J1772,FREE,38.9518328,-77.3423065,public
794,ELEC,Arlington Mill,909 South Dinwiddie Street,VA,Arlington,7/3/2018,22204,J1772,FREE,38.856241,-77.1121554,public
802,ELEC,Hampton Inn,40 Payne Ln,VA,Staunton,10/27/2021,22902,J1772,Free,38.123999,-79.066945,public
804,ELEC,Tru by Hilton,6524 Dominion Raceway Ave,VA,Woodford,10/27/2021,22580,J1772,Free,38.1364453,-77.5076236,public
805,ELEC,New Warren Memorial,351 Valley Health Way,VA,Front Royal,10/27/2021,22630,J1772,Free,38.9190842,-78.15435,public
807,ELEC,Creekside Commons Pocket Park,1 S Broad St,VA,Luray,10/27/2021,22835,J1772,Free,38.665525,-78.459898,public
808,ELEC,Terry Subaru,19134 Forest Rd,VA,Lynchburg,10/27/2021,24502,J1772,Free,37.391187,-79.237737,public
809,ELEC,Best Western,599 N Main St,VA,Kilmarnock,10/27/2021,22482,J1772 NEMA1450,Free,37.726251,-76.389633,public
810,ELEC,Bay Diesel & Generator Chesapeake,3736 Cook Blvd,VA,Chesapeake,10/27/2021,23323,J1772,Free,36.784827,-76.369096,public
811,ELEC,Delta Hotels by Marriott,2800 Shore Dr,VA,Virginia Beach,10/27/2021,23451,J1772,Free,36.91287,-76.068129,public
812,ELEC,Anthem - North Garage,1511 USAA Dr,VA,Norfolk,10/27/2021,23502,J1772,Free,36.874828,-76.208022,private
813,ELEC,Avid Hotels Staunton,42 Sangers Ln,VA,Staunton,10/27/2021,24401,J1772,Free,38.127481,-79.031861,public
814,ELEC,Acclaim at Belmont Bay,13875 Clear Lake Cir,VA,Woodbridge,10/27/2021,22191,J1772,Free,38.652064,-77.237398,public
816,ELEC,General RV Center,12500 Harley Club Dr,VA,Ashland,10/27/2021,23005,J1772,FREE,37.730137,-77.453043,public
817,ELEC,The Westin Alexandria Old Town,400 Courthouse Sq,VA,Alexandria,10/27/2021,22314,TESLA,Free,38.803059,-77.065217,public
818,ELEC,Quantico MCB Commissary East,3400 Russell Rd,VA,Quantico,10/27/2021,22134,J1772,FREE,38.517452,-77.33851,private
819,ELEC,The Farmhouse at Veritas,72 Saddleback Farm,VA,Afton,10/27/2021,22920,NEMA1450,FREE,38.014996,-78.840875,public
820,ELEC,Deltek Inc,2291 Wood Oak Dr,VA,Herndon,10/27/2021,20171,J1772,$0.50/hour,38.952116,-77.399267,private
821,ELEC,Camden Potomac Yard Parking,3535 S Ball St,VA,Arlington,10/27/2021,22202,J1772,Free,38.843534,-77.050772,public
822,ELEC,Enterprise Court,15100 Enterprise Ct,VA,Chantilly,10/27/2021,20151,J1772 TESLA,Free,38.907017,-77.468696,public
829,ELEC,455 AT TINNER HILL - RESIDENTIAL GARAGE LEVEL,455 S. MAPLE AVENUE,VA,FALLS CHURCH,8/20/2014,22046,J1772,FREE,38.8805911,-77.1765308,public
842,ELEC,P4 (to right of elevator entrance),1001 19th Street North,VA,Arlington,9/20/2021,22209,J1772,$0.00-$10.00/Hr Variable Parking Fee,38.8972908,-77.0692631,public
844,ELEC,Hampton Inn - Danville,1098 Riverside Drive,VA,Danville,5/11/2021,24540,J1772,Free,36.597403,-79.403276,public
873,ELEC,1310 N. Courthouse,1310 North Courthouse Road,VA,Arlington,7/31/2018,22201,J1772,FREE,38.8886807,-77.0837947,public
874,ELEC,Premier Corporate Center,3701 Pender Drive,VA,Fairfax,9/7/2021,22030,J1772,"$1.50/Hr Parking Fee , $1.50/kWh Energy Fee",38.8621752,-77.3310515,public
875,ELEC,Courthouse Tower,1515 North Courthouse Road,VA,Arlington,3/23/2018,22201,J1772,FREE,38.8912482,-77.0831477,public
876,ELEC,Shirlington Tower Garage,2901 South Randolph Street,VA,Arlington,7/11/2019,22206,J1772,FREE,38.8400326,-77.0882832,public
902,ELEC,Reston Station,1900 Reston Station Boulevard,VA,Reston,3/12/2019,20190,J1772,FREE,38.9484462,-77.337535,public
908,ELEC,Hampton Inn & Suites,1150 Motel Drive,VA,Woodstock,2/10/2022,22664,J1772,Free,38.868347,-78.52863,public
916,ELEC,Founders Row Parking Garage,110 Founders Ave,VA,Falls Church,3/22/2021,22046,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.25-$2.00/kWh Variable Energy Fee",38.8861125,-77.1772737,public
922,ELEC,JBG - 800 Glebe,800 N. Glebe Rd,VA,Arlington,3/15/2022,22203,J1772,Free,38.880241,-77.114669,public
938,ELEC,Westminster Canterbury,3100 Shore Drive,VA,Virginia Beach,2/8/2021,23451,J1772,"$1.00/Hr Parking Fee , $0.07/kWh Energy Fee",36.9109468,-76.0799365,public
945,ELEC,Residence Inn Arlington - Ballston,650 N Quincy Street,VA,Arlington,2/7/2012,22203,J1772,$1.00/Hr Parking Fee,38.8793867,-77.1075819,public
952,ELEC,Super 8 Christiansburg,55 Laurel St NE,VA,Christiansburg,4/4/2022,24073,J1772,Free,37.162246,-80.422517,public
966,ELEC,New Town Commercial Association,4935 Courthouse St,VA,Williamsburg,4/14/2022,23188,J1772,Free,37.279645,-76.740153,public
970,ELEC,Leeward Ventures,2330 Bowdens Ferry Rd,VA,Norfolk,4/29/2022,23508,J1772,Free,36.876028,-76.304565,public
971,ELEC,NVCC Annandale Campus Parking Garage,8440 Center Drive,VA,Annandale,2/16/2022,22003,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.83323201,-77.2381193,public
972,ELEC,"Virginia Hospital Center, Purple Garage",5110 19th Street North,VA,Arlington,4/7/2021,22207,J1772,FREE,38.892103,-77.1280218,public
974,ELEC,Prosperity Ave,2677 Prosperity Avenue,VA,Fairfax,3/25/2022,22031,J1772,FREE,38.8806769,-77.2332406,public
975,ELEC,Marina Bay Hotel & Suites,3801 Main Street,VA,Chincoteague,5/10/2022,23336,J1772,Free,37.930555,-75.382965,public
979,ELEC,Super 8,1007 Millwood Pike,VA,Winchester,5/25/2022,22602,J1772,Free,39.159957,-78.151635,public
981,ELEC,The Ritz Carlton Garage,1750 Tysons Boulevard,VA,Tysons,1/27/2021,22102,J1772,Free,38.924175,-77.222436,public
984,ELEC,Reston Corner 2,12005 Sunrise Valley Drive,VA,Reston,2/25/2019,20191,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$0.15/kWh Variable Energy Fee",38.9462306,-77.3617829,public
986,ELEC,29 Central at Stonefield,2150 Bond Street Ste 90,VA,Charlottesville,8/13/2021,22901,J1772,FREE,38.0664666,-78.4942131,public
989,ELEC,Berglund Ford Buick GMC,1415 Boxwood Terrace,VA,Bedford,6/24/2022,24523,J1772,Free,37.325438,-79.500595,public
990,ELEC,Backside of West Wing of the Building,150 Kings Manor Drive,VA,Williamsburg,6/25/2022,23185,J1772,"$5.00/Hr Parking Fee , $0.20/kWh Energy Fee",37.2868967,-76.7262669,public
991,ELEC,High Street View - Phase II,150 Kings Manor Dr,VA,Williamsburg,6/25/2022,23185,J1772,"$5.00/Hr Parking Fee , $0.20/kWh Energy Fee",37.2868967,-76.7262669,public
997,ELEC,Dairy Market,946 Grady Ave,VA,Charlottesville,4/16/2021,22903,NEMA515,$1.80/hr,38.038041,-78.491176,public
